date,signal,edge_prob,cover_prob,stake,pl,clv,bankroll
2013-02-02,-1,-0.136895,0.38693947,1.161905424459811,0.08516627606749536,,145.08134258988932
2013-02-02,-1,-0.14855486,0.3752796,1.3137407831392771,0.09629562601447106,,145.17763821590378
2013-02-02,-1,-0.14617029,0.37766418,1.2826883301186898,0.09401951839774847,,145.27165773430153
2013-02-03,-1,-0.10579452,0.41803995,0.7569139023725736,-0.061035074293613434,0.5,145.2106226600079
2013-02-03,-1,-0.104712784,0.41912168,0.7428271262430194,0.05444833871349693,-0.5,145.26507099872143
2013-02-03,-1,-0.088309765,0.4355247,0.5292263275149865,-0.042675089091062546,0.5,145.22239590963036
2013-02-04,-1,-0.14349896,0.3803355,1.2479022131636206,0.09146973768621683,-1.0,145.3138656473166
2013-02-04,-1,-0.112071425,0.41176304,0.838651658705873,0.061472162179648876,-1.0,145.37533780949622
2013-02-04,-1,-0.13414037,0.3896941,1.126034291404798,0.08253696497529746,-0.0,145.45787477447152
2013-02-04,-1,-0.2313199,0.29251456,2.391510383663137,0.1752948469519615,,145.6331696214235
2013-02-04,-1,-0.15219226,0.3716422,1.3611067299510546,0.0997674931883812,,145.73293711461187
2013-02-04,-1,-0.09748042,0.42635405,0.6486469803535027,-0.05230478197336197,0.5,145.6806323326385
2013-02-04,-1,-0.06687707,0.4569574,0.250128919518603,-0.020169582217931747,-0.0,145.66046275042058
2013-02-04,-1,-0.17662928,0.3472052,1.6793268082223367,0.12309264381229879,,145.78355539423288
2013-02-04,-1,-0.10050705,0.42332742,0.6880596843112525,0.05043395081162453,,145.8339893450445
2013-02-05,-1,-0.059910357,0.4639241,0.1594082383892862,-0.01285416167229414,-0.0,145.8211351833722
2013-02-05,-1,-0.06063801,0.46319646,0.1688837422925004,0.012378976047970355,-0.0,145.8335141594202
2013-02-05,-1,-0.15610835,0.36772612,1.4121024866484053,0.10350542107969522,-0.0,145.93701958049988
2013-02-05,-1,-0.14986607,0.3739684,1.3308156268975573,0.09754719161242247,,146.0345667721123
2013-02-05,-1,-0.12850979,0.39532468,1.0527126860972644,0.07716257911920547,,146.1117293512315
